"","genres","movie_title","director_name","content_rating","imdb_score","title_year","number"
"376","Action","Beastmaster 2: Through the Portal of Time ","Sylvio Tabet","PG-13",3.8,1991,1
"377","Action","Behind Enemy Lines ","John Moore","PG-13",6.4,2001,1
"378","Action","Beowulf ","Robert Zemeckis","PG-13",6.3,2007,1
"379","Action","Beverly Hills Cop ","Martin Brest","R",7.3,1984,1
"380","Action","Beverly Hills Cop II ","Tony Scott","R",6.4,1987,1
"381","Action","Beverly Hills Cop III ","John Landis","R",5.5,1994,1
"382","Action","Big Hero 6 ","Don Hall","PG",7.9,2014,1
"383","Action","Big Momma's House ","Raja Gosnell","PG-13",5.1,2000,1
"384","Action","Big Mommas: Like Father, Like Son ","John Whitesell","PG-13",4.4,2011,1
"385","Action","Big Trouble in Little China ","John Carpenter","PG-13",7.3,1986,1
"386","Action","Black Rain ","Ridley Scott","R",6.6,1989,1
"387","Action","Blackhat ","Michael Mann","R",5.4,2015,1
"388","Action","Blade ","Stephen Norrington","R",7.1,1998,1
"389","Action","Blade II ","Guillermo del Toro","R",6.7,2002,1
"390","Action","Blade: Trinity ","David S. Goyer","R",5.9,2004,1
"391","Action","Blood Work ","Clint Eastwood","R",6.4,2002,1
"392","Action","BloodRayne ","Uwe Boll","R",2.9,2005,1
"393","Action","Bloodsport ","Newt Arnold","R",6.8,1988,1
"394","Action","Blue Streak ","Les Mayfield","PG-13",6.3,1999,1
"395","Action","Body of Lies ","Ridley Scott","R",7.1,2008,1
"396","Action","Breakdown ","Jonathan Mostow","R",6.9,1997,1
"397","Action","Brick Mansions ","Camille Delamarre","PG-13",5.7,2014,1
"398","Action","Broken Arrow ","John Woo","R",6,1996,1
"399","Action","Bullet to the Head ","Walter Hill","R",5.7,2012,1
"400","Action","Bulletproof Monk ","Paul Hunter","PG-13",5.5,2003,1
"401","Action","Captain America: Civil War ","Anthony Russo","PG-13",8.2,2016,1
"402","Action","Captain America: The First Avenger ","Joe Johnston","PG-13",6.9,2011,1
"403","Action","Captain America: The Winter Soldier ","Anthony Russo","PG-13",7.8,2014,1
"404","Action","Caravans ","James Fargo","PG",6.5,1978,1
"405","Action","Cats & Dogs ","Lawrence Guterman","PG",5.2,2001,1
"406","Action","Cats & Dogs: The Revenge of Kitty Galore ","Brad Peyton","PG",4.3,2010,1
"407","Action","Catwoman ","Pitof","PG-13",3.3,2004,1
"408","Action","Cellular ","David R. Ellis","PG-13",6.5,2004,1
"409","Action","Central Intelligence ","Rawson Marshall Thurber","PG-13",6.6,2016,1
"410","Action","Chain Reaction ","Andrew Davis","PG-13",5.6,1996,1
"411","Action","Chappie ","Neill Blomkamp","R",6.9,2015,1
"412","Action","Charlie's Angels ","McG","PG-13",5.5,2000,1
"413","Action","Charlie's Angels: Full Throttle ","McG","PG-13",4.8,2003,1
"414","Action","Chill Factor ","Hugh Johnson","R",5.2,1999,1
"415","Action","Cirque du Freak: The Vampire's Assistant ","Paul Weitz","PG-13",5.9,2009,1
"416","Action","Clear and Present Danger ","Phillip Noyce","PG-13",6.9,1994,1
"417","Action","Cliffhanger ","Renny Harlin","R",6.4,1993,1
"418","Action","Clockstoppers ","Jonathan Frakes","PG",5.2,2002,1
"419","Action","Cloverfield ","Matt Reeves","PG-13",7,2008,1
"420","Action","Code Name: The Cleaner ","Les Mayfield","PG-13",4.5,2007,1
"421","Action","Collateral Damage ","Andrew Davis","R",5.5,2002,1
"422","Action","Colombiana ","Olivier Megaton","PG-13",6.4,2011,1
"423","Action","Con Air ","Simon West","R",6.8,1997,1
"424","Action","Conan the Destroyer ","Richard Fleischer","PG",5.8,1984,1
"425","Action","Congo ","Frank Marshall","PG-13",5,1995,1
"426","Action","Conspiracy Theory ","Richard Donner","R",6.7,1997,1
"427","Action","Contraband ","Baltasar Kormákur","R",6.5,2012,1
"428","Action","Cop Out ","Kevin Smith","R",5.6,2010,1
"429","Action","Courage Under Fire ","Edward Zwick","R",6.6,1996,1
"430","Action","Cradle 2 the Grave ","Andrzej Bartkowiak","R",5.8,2003,1
"431","Action","Crank ","Mark Neveldine","R",7,2006,1
"432","Action","Crank: High Voltage ","Mark Neveldine","R",6.2,2009,1
"433","Action","Criminal ","Ariel Vromen","R",6.3,2016,1
"434","Action","Crimson Tide ","Tony Scott","R",7.3,1995,1
"435","Action","Crocodile Dundee II ","John Cornell","PG",5.5,1988,1
"436","Action","Crossover ","Preston A. Whitmore II","PG-13",2.1,2006,1
"437","Action","Crouching Tiger, Hidden Dragon ","Ang Lee","PG-13",7.9,2000,1
"438","Action","Cutthroat Island ","Renny Harlin","PG-13",5.6,1995,1
"439","Action","D.E.B.S. ","Angela Robinson","PG-13",5.3,2004,1
"440","Action","Dance Flick ","Damien Dante Wayans","PG-13",3.5,2009,1
"441","Action","Dante's Peak ","Roger Donaldson","PG-13",5.8,1997,1
"442","Action","Dark City ","Alex Proyas","R",7.7,1998,1
"443","Action","Dawn of the Planet of the Apes ","Matt Reeves","PG-13",7.6,2014,1
"444","Action","Daybreakers ","Michael Spierig","R",6.5,2009,1
"445","Action","Daylight ","Rob Cohen","PG-13",5.8,1996,1
"446","Action","Days of Thunder ","Tony Scott","PG-13",5.9,1990,1
"447","Action","Dead Man Down ","Niels Arden Oplev","R",6.5,2013,1
"448","Action","Deadpool ","Tim Miller","R",8.1,2016,1
"449","Action","Death Race ","Paul W.S. Anderson","R",6.4,2008,1
"450","Action","Death Sentence ","James Wan","R",6.8,2007,1
"451","Action","Deep Blue Sea ","Renny Harlin","R",5.8,1999,1
"452","Action","Deep Impact ","Mimi Leder","PG-13",6.1,1998,1
"453","Action","Deep Rising ","Stephen Sommers","R",6,1998,1
"454","Action","Desperado ","Robert Rodriguez","R",7.2,1995,1
"455","Action","Deuces Wild ","Scott Kalvert","R",5.6,2002,1
"456","Action","Diamonds Are Forever ","Guy Hamilton","GP",6.7,1971,1
"457","Action","Dick Tracy ","Warren Beatty","PG",6.1,1990,1
"458","Action","Die Another Day ","Lee Tamahori","PG-13",6.1,2002,1
"459","Action","Die Hard ","John McTiernan","R",8.2,1988,1
"460","Action","Die Hard 2 ","Renny Harlin","R",7.1,1990,1
"461","Action","Die Hard with a Vengeance ","John McTiernan","R",7.6,1995,1
"462","Action","Digimon: The Movie ","Mamoru Hosoda","PG",5.9,2000,1
"463","Action","District 9 ","Neill Blomkamp","R",8,2009,1
"464","Action","District B13 ","Pierre Morel","R",7.2,2004,1
"465","Action","DOA: Dead or Alive ","Corey Yuen","PG-13",4.8,2006,1
"466","Action","Domino ","Tony Scott","R",6,2005,1
"467","Action","Doom ","Andrzej Bartkowiak","R",5.2,2005,1
"468","Action","Doomsday ","Neil Marshall","R",6,2008,1
"469","Action","Double Impact ","Sheldon Lettich","R",5.5,1991,1
"470","Action","Double Take ","George Gallo","PG-13",5.3,2001,1
"471","Action","Dr. No ","Terence Young","Approved",7.3,1962,1
"472","Action","Dracula 2000 ","Patrick Lussier","R",4.9,2000,1
"473","Action","Dracula Untold ","Gary Shore","PG-13",6.3,2014,1
"474","Action","Dragon Blade ","Daniel Lee","R",6.1,2015,1
"475","Action","Dragon Wars: D-War ","Hyung-rae Shim","PG-13",3.6,2007,1
"476","Action","Dragonball: Evolution ","James Wong","PG",2.7,2009,1
"477","Action","DragonHeart ","Rob Cohen","PG-13",6.4,1996,1
"478","Action","Dragonslayer ","Matthew Robbins","PG",6.7,1981,1
"479","Action","Drive Angry ","Patrick Lussier","R",5.5,2011,1
"480","Action","Driven ","Renny Harlin","PG-13",4.5,2001,1
"481","Action","Dune ","David Lynch","PG-13",6.6,1984,1
"482","Action","Dylan Dog: Dead of Night ","Kevin Munroe","PG-13",5.1,2010,1
"483","Action","Eagle Eye ","D.J. Caruso","PG-13",6.6,2008,1
"484","Action","Edge of Tomorrow ","Doug Liman","PG-13",7.9,2014,1
"485","Action","Eight Legged Freaks ","Ellory Elkayem","PG-13",5.4,2002,1
"486","Action","El Mariachi ","Robert Rodriguez","R",6.9,1992,1
"487","Action","Elektra ","Rob Bowman","PG-13",4.8,2005,1
"488","Action","Elite Squad ","José Padilha","R",8.1,2007,1
"489","Action","Elysium ","Neill Blomkamp","R",6.6,2013,1
"490","Action","End of Days ","Peter Hyams","R",5.7,1999,1
"491","Action","Ender's Game ","Gavin Hood","PG-13",6.7,2013,1
"492","Action","Enemy of the State ","Tony Scott","R",7.3,1998,1
"493","Action","Entrapment ","Jon Amiel","PG-13",6.2,1999,1
"494","Action","Equilibrium ","Kurt Wimmer","R",7.5,2002,1
"495","Action","Eragon ","Stefen Fangmeier","PG",5.1,2006,1
"496","Action","Eraser ","Chuck Russell","R",6.1,1996,1
"497","Action","Escape from L.A. ","John Carpenter","R",5.7,1996,1
"498","Action","Escape from New York ","John Carpenter","R",7.2,1981,1
"499","Action","Escape Plan ","Mikael Håfström","R",6.7,2013,1
"500","Action","Excessive Force ","Jon Hess","R",5.1,1993,1
"501","Action","Executive Decision ","Stuart Baird","R",6.4,1996,1
"502","Action","Exiled ","Johnnie To","R",7.3,2006,1
"503","Action","Exit Wounds ","Andrzej Bartkowiak","R",5.5,2001,1
"504","Action","Extreme Ops ","Christian Duguay","PG-13",4.5,2002,1
"505","Action","Face/Off ","John Woo","R",7.3,1997,1
"506","Action","Fantastic 4: Rise of the Silver Surfer ","Tim Story","PG",5.6,2007,1
"507","Action","Fast Five ","Justin Lin","PG-13",7.3,2011,1
"508","Action","Faster ","George Tillman Jr.","R",6.5,2010,1
"509","Action","Final Fantasy: The Spirits Within ","Hironobu Sakaguchi","PG-13",6.4,2001,1
"510","Action","Firefox ","Clint Eastwood","PG",5.9,1982,1
"511","Action","Firestarter ","Mark L. Lester","R",6,1984,1
"512","Action","First Knight ","Jerry Zucker","PG-13",5.9,1995,1
"513","Action","Fled ","Kevin Hooks","R",5.3,1996,1
"514","Action","Flight of the Intruder ","John Milius","PG-13",5.7,1991,1
"515","Action","Flight of the Phoenix ","John Moore","PG-13",6.1,2004,1
"516","Action","Flyboys ","Tony Bill","PG-13",6.6,2006,1
"517","Action","Fool's Gold ","Andy Tennant","PG-13",5.6,2008,1
"518","Action","For Your Eyes Only ","John Glen","PG",6.8,1981,1
"519","Action","Formula 51 ","Ronny Yu","R",6.3,2001,1
"520","Action","Fortress ","Stuart Gordon","R",5.9,1992,1
"521","Action","Four Brothers ","John Singleton","R",6.9,2005,1
"522","Action","Freddy vs. Jason ","Ronny Yu","R",5.8,2003,1
"523","Action","Free State of Jones ","Gary Ross","R",6.7,2016,1
"524","Action","From a Whisper to a Scream ","Jeff Burr","R",5.9,1987,1
"525","Action","From Paris with Love ","Pierre Morel","R",6.5,2010,1
"526","Action","From Russia with Love ","Terence Young","Approved",7.5,1963,1
"527","Action","Furious 7 ","James Wan","PG-13",7.2,2015,1
"528","Action","Fury ","David Ayer","R",7.6,2014,1
"529","Action","G-Force ","Hoyt Yeatman","PG",5.1,2009,1
"530","Action","G.I. Jane ","Ridley Scott","R",5.8,1997,1
"531","Action","G.I. Joe: Retaliation ","Jon M. Chu","PG-13",5.8,2013,1
"532","Action","G.I. Joe: The Rise of Cobra ","Stephen Sommers","PG-13",5.8,2009,1
"533","Action","Gamer ","Mark Neveldine","R",5.8,2009,1
"534","Action","Gangster Squad ","Ruben Fleischer","R",6.7,2013,1
"535","Action","Gangster's Paradise: Jerusalema ","Ralph Ziman","R",7.8,2008,1
"536","Action","George of the Jungle ","Sam Weisman","PG",5.4,1997,1
"537","Action","Get Carter ","Stephen Kay","R",5.1,2000,1
"538","Action","Get Smart ","Peter Segal","PG-13",6.5,2008,1
"539","Action","Getaway ","Courtney Solomon","PG-13",4.4,2013,1
"540","Action","Ghost Rider ","Mark Steven Johnson","PG-13",5.2,2007,1
"541","Action","Ghost Rider: Spirit of Vengeance ","Mark Neveldine","PG-13",4.3,2011,1
"542","Action","Ghosts of Mars ","John Carpenter","R",4.9,2001,1
"543","Action","Gladiator ","Ridley Scott","R",8.5,2000,1
"544","Action","Gods of Egypt ","Alex Proyas","PG-13",5.5,2016,1
"545","Action","Godzilla 2000 ","Takao Okawara","PG",6,1999,1
"546","Action","GoldenEye ","Martin Campbell","PG-13",7.2,1995,1
"547","Action","Goldfinger ","Guy Hamilton","Approved",7.8,1964,1
"548","Action","Gone in Sixty Seconds ","Dominic Sena","PG-13",6.5,2000,1
"549","Action","Green Lantern ","Martin Campbell","PG-13",5.6,2011,1
"550","Action","Green Zone ","Paul Greengrass","R",6.9,2010,1
"551","Action","Grindhouse ","Robert Rodriguez","R",7.6,2007,1
"552","Action","Grosse Pointe Blank ","George Armitage","R",7.4,1997,1
"553","Action","Guardians of the Galaxy ","James Gunn","PG-13",8.1,2014,1
"554","Action","Half Past Dead ","Don Michael Paul","PG-13",4.6,2002,1
"555","Action","Hancock ","Peter Berg","PG-13",6.4,2008,1
"556","Action","Hanna ","Joe Wright","PG-13",6.8,2011,1
"557","Action","Hansel & Gretel: Witch Hunters ","Tommy Wirkola","R",6.1,2013,1
"558","Action","Hard Rain ","Mikael Salomon","R",5.8,1998,1
"559","Action","Hardflip ","Johnny Remo","PG-13",5.6,2012,1
"560","Action","Harley Davidson and the Marlboro Man ","Simon Wincer","R",6,1991,1
"561","Action","Harry Brown ","Daniel Barber","R",7.2,2009,1
"562","Action","Harsh Times ","David Ayer","R",7,2005,1
"563","Action","Haywire ","Steven Soderbergh","R",5.8,2011,1
"564","Action","Hellboy ","Guillermo del Toro","PG-13",6.8,2004,1
"565","Action","Hellboy II: The Golden Army ","Guillermo del Toro","PG-13",7,2008,1
"566","Action","Henry V ","Kenneth Branagh","PG-13",7.7,1989,1
"567","Action","Here Comes the Boom ","Frank Coraci","PG",6.5,2012,1
"568","Action","Hidalgo ","Joe Johnston","PG-13",6.7,2004,1
"569","Action","High Heels and Low Lifes ","Mel Smith","R",6.2,2001,1
"570","Action","Highlander ","Russell Mulcahy","R",7.2,1986,1
"571","Action","Highlander: Endgame ","Douglas Aarniokoski","R",4.6,2000,1
"572","Action","Highlander: The Final Dimension ","Andrew Morahan","PG-13",4.3,1994,1
"573","Action","Hit and Run ","David Palmer","R",6.1,2012,1
"574","Action","Hitman ","Xavier Gens","R",6.3,2007,1
"575","Action","Hobo with a Shotgun ","Jason Eisener","Not Rated",6.1,2011,1
"576","Action","Hollow Man ","Paul Verhoeven","R",5.7,2000,1
"577","Action","Hollywood Homicide ","Ron Shelton","PG-13",5.3,2003,1
"578","Action","Homefront ","Gary Fleder","R",6.5,2013,1
"579","Action","Hoodwinked! ","Cory Edwards","PG",6.5,2005,1
"580","Action","Hostage ","Florent-Emilio Siri","R",6.6,2005,1
"581","Action","Hot Fuzz ","Edgar Wright","R",7.9,2007,1
"582","Action","Hot Pursuit ","Anne Fletcher","PG-13",5.1,2015,1
"583","Action","House of Flying Daggers ","Yimou Zhang","PG-13",7.6,2004,1
"584","Action","How to Train Your Dragon 2 ","Dean DeBlois","PG",7.9,2014,1
"585","Action","Howard the Duck ","Willard Huyck","PG",4.6,1986,1
"586","Action","Hudson Hawk ","Michael Lehmann","R",5.7,1991,1
"587","Action","Hulk ","Ang Lee","PG-13",5.7,2003,1
"588","Action","I Am Number Four ","D.J. Caruso","PG-13",6.1,2011,1
"589","Action","I Spy ","Betty Thomas","PG-13",5.4,2002,1
"590","Action","I, Frankenstein ","Stuart Beattie","PG-13",5.1,2014,1
"591","Action","I, Robot ","Alex Proyas","PG-13",7.1,2004,1
"592","Action","Ice Age: Dawn of the Dinosaurs ","Carlos Saldanha","PG",7,2009,1
"593","Action","Ice Age: The Meltdown ","Carlos Saldanha","PG",6.9,2006,1
"594","Action","Immortals ","Tarsem Singh","R",6.1,2011,1
"595","Action","In Her Line of Fire ","Brian Trenchard-Smith","R",4.1,2006,1
"596","Action","In the Heart of the Sea ","Ron Howard","PG-13",7,2015,1
"597","Action","In the Name of the King: A Dungeon Siege Tale ","Uwe Boll","PG-13",3.8,2007,1
"598","Action","In Time ","Andrew Niccol","PG-13",6.7,2011,1
"599","Action","Inception ","Christopher Nolan","PG-13",8.8,2010,1
"600","Action","Independence Day ","Roland Emmerich","PG-13",6.9,1996,1
"601","Action","Independence Day: Resurgence ","Roland Emmerich","PG-13",5.5,2016,1
"602","Action","Indiana Jones and the Kingdom of the Crystal Skull ","Steven Spielberg","PG-13",6.2,2008,1
"603","Action","Indiana Jones and the Last Crusade ","Steven Spielberg","PG-13",8.3,1989,1
"604","Action","Indiana Jones and the Temple of Doom ","Steven Spielberg","PG",7.6,1984,1
"605","Action","Inspector Gadget ","David Kellogg","PG",4.1,1999,1
"606","Action","Into the Blue ","John Stockwell","PG-13",5.8,2005,1
"607","Action","Into the Storm ","Steven Quale","PG-13",5.8,2014,1
"608","Action","Ip Man 3 ","Wilson Yip","PG-13",7.2,2015,1
"609","Action","Iron Man ","Jon Favreau","PG-13",7.9,2008,1
"610","Action","Iron Man 2 ","Jon Favreau","PG-13",7,2010,1
"611","Action","Iron Man 3 ","Shane Black","PG-13",7.2,2013,1
"612","Action","Ishtar ","Elaine May","PG-13",4.2,1987,1
"613","Action","It's a Mad, Mad, Mad, Mad World ","Stanley Kramer","Approved",7.6,1963,1
"614","Action","Jack Ryan: Shadow Recruit ","Kenneth Branagh","PG-13",6.2,2014,1
"615","Action","Jackass 3D ","Jeff Tremaine","R",7.1,2010,1
"616","Action","Jane Got a Gun ","Gavin O'Connor","R",5.8,2016,1
"617","Action","Jarhead ","Sam Mendes","R",7.1,2005,1
"618","Action","Jason Bourne ","Paul Greengrass","PG-13",7.1,2016,1
"619","Action","Jason X ","James Isaac","R",4.4,2001,1
"620","Action","Jimmy Neutron: Boy Genius ","John A. Davis","G",6,2001,1
"621","Action","John Carter ","Andrew Stanton","PG-13",6.6,2012,1
"622","Action","Johnny English ","Peter Howitt","PG",6.1,2003,1
"623","Action","Johnny English Reborn ","Oliver Parker","PG",6.3,2011,1
"624","Action","Jonah Hex ","Jimmy Hayward","PG-13",4.7,2010,1
"625","Action","Journey 2: The Mysterious Island ","Brad Peyton","PG",5.8,2012,1
"626","Action","Journey to the Center of the Earth ","Eric Brevig","PG",5.8,2008,1
"627","Action","Jumper ","Doug Liman","PG-13",6.1,2008,1
"628","Action","Jupiter Ascending ","Lana Wachowski","PG-13",5.4,2015,1
"629","Action","Jurassic Park III ","Joe Johnston","PG-13",5.9,2001,1
"630","Action","Jurassic World ","Colin Trevorrow","PG-13",7,2015,1
"631","Action","Kangaroo Jack ","David McNally","PG",4.4,2003,1
"632","Action","Keanu ","Peter Atencio","R",6.4,2016,1
"633","Action","Kick-Ass ","Matthew Vaughn","R",7.7,2010,1
"634","Action","Kick-Ass 2 ","Jeff Wadlow","R",6.6,2013,1
"635","Action","Kill Bill: Vol. 1 ","Quentin Tarantino","R",8.1,2003,1
"636","Action","Kill Bill: Vol. 2 ","Quentin Tarantino","R",8,2004,1
"637","Action","Killer Elite ","Gary McKendry","R",6.5,2011,1
"638","Action","Killers ","Robert Luketic","PG-13",5.4,2010,1
"639","Action","Kindergarten Cop ","Ivan Reitman","PG-13",6,1990,1
"640","Action","Kingdom of Heaven ","Ridley Scott","R",7.2,2005,1
"641","Action","Kiss of Death ","Barbet Schroeder","R",5.9,1995,1
"642","Action","Kiss of the Dragon ","Chris Nahon","R",6.6,2001,1
"643","Action","Knight and Day ","James Mangold","PG-13",6.3,2010,1
"644","Action","Knock Off ","Hark Tsui","R",4.8,1998,1
"645","Action","Kung Fu Hustle ","Stephen Chow","R",7.8,2004,1
"646","Action","Kung Fu Killer ","Teddy Chan","",6.5,2014,1
"647","Action","Kung Fu Panda ","Mark Osborne","PG",7.6,2008,1
"648","Action","Kung Fu Panda 2 ","Jennifer Yuh Nelson","PG",7.3,2011,1
"649","Action","Kung Fu Panda 3 ","Alessandro Carloni","PG",7.2,2016,1
"650","Action","Kung Pow: Enter the Fist ","Steve Oedekerk","PG-13",6.2,2002,1
"651","Action","Ladder 49 ","Jay Russell","PG-13",6.5,2004,1
"652","Action","Lake Placid ","Steve Miner","R",5.6,1999,1
"653","Action","Lara Croft Tomb Raider: The Cradle of Life ","Jan de Bont","PG-13",5.5,2003,1
"654","Action","Lara Croft: Tomb Raider ","Simon West","PG-13",5.7,2001,1
"655","Action","Last Action Hero ","John McTiernan","PG-13",6.2,1993,1
"656","Action","Legend of the Guardians: The Owls of Ga'Hoole ","Zack Snyder","PG",7,2010,1
"657","Action","Legion ","Scott Stewart","R",5.2,2010,1
"658","Action","Lethal Weapon 3 ","Richard Donner","R",6.7,1992,1
"659","Action","Lethal Weapon 4 ","Richard Donner","R",6.6,1998,1
"660","Action","Licence to Kill ","John Glen","PG-13",6.6,1989,1
"661","Action","Live and Let Die ","Guy Hamilton","PG",6.8,1973,1
"662","Action","Live Free or Die Hard ","Len Wiseman","PG-13",7.2,2007,1
"663","Action","Loaded Weapon 1 ","Gene Quintano","PG-13",6.1,1993,1
"664","Action","Lockout ","James Mather","PG-13",6.1,2012,1
"665","Action","Logan's Run ","Michael Anderson","PG",6.8,1976,1
"666","Action","London Has Fallen ","Babak Najafi","R",5.9,2016,1
"667","Action","Lone Survivor ","Peter Berg","R",7.6,2013,1
"668","Action","Lone Wolf McQuade ","Steve Carver","PG",6.3,1983,1
"669","Action","Looper ","Rian Johnson","R",7.4,2012,1
